"","Longitude","Latitude","Yield","SWATHWIDTH","Swaths","DISTANCE","Heading","WetMass","Moisture"
"142",1223.48125358005,1411.27477635204,42.4529602,5,7,6.34031972,91.17311737,2547.5948295,12.7
"143",1226.12947012472,1411.2067651553,42.67377845,5,7,6.30751132,91.79311737,2560.84609507,12.7
"144",1228.73106975136,1411.10878475715,48.55710646,5,7,6.20908612,92.55311737,2913.90359525,12.7
"145",1231.36558843427,1411.0110254124,48.04932754,5,7,6.27470292,92.87311737,2883.43187001,12.7
"146",1234.02683999768,1410.98603223182,50.75381833,5,7,6.34031972,91.38311737,3045.72789672,12.7
"147",1236.67163206592,1410.97486274173,51.28456905,5,7,6.27470292,90.79311737,3077.57815552,12.7
"148",1239.39065770032,1410.96325092406,55.3592862,5,7,6.47155331,90.33311737,3322.10123027,12.7
"149",1242.06881070081,1410.91370794183,56.21424291,5,7,6.37312812,91.33311737,3373.40703515,12.7
"150",1244.73845778377,1410.82081464988,53.32389884,5,7,6.37312812,92.40311737,3199.95798508,12.7
"151",1247.46731494636,1410.78996047116,52.24802279,5,7,6.50436171,91.43311737,3135.39484861,12.7
"152",1250.2155037705,1410.75910648025,53.25094444,5,7,6.53717011,91.22311737,3195.58000423,12.7
"153",1253.01285025597,1410.71453969641,52.20297056,5,7,6.66840371,91.28311737,3132.69127206,12.7
"154",1255.87305226452,1410.66588113832,57.6087014,5,7,6.7996373,91.22311737,3457.08824873,12.7
"155",1258.70928299303,1410.65813983016,58.17004488,5,7,6.7340205,90.50311737,3490.7743744,12.7
"156",1261.54507187696,1410.58703232466,57.99912175,5,7,6.7668289,91.71311737,3480.51730708,12.7
"157",1264.35998256716,1410.48949425488,59.07192467,5,7,6.7012121,92.40311737,3544.89602514,12.7
"158",1267.15611390743,1410.45377421116,55.23709606,5,7,6.63559531,91.40311737,3314.76862108,12.7
"159",1269.96837338886,1410.40268272607,56.9401743,5,7,6.7012121,91.34311737,3416.97005272,12.51
"160",1272.8093541919,1410.35203360312,55.8324879,5,7,6.7668289,91.29311737,3350.49798239,12.51
"161",1275.64569538745,1410.30370677441,55.88120434,5,7,6.7340205,91.05311737,3353.42144796,12.51
"162",1278.39432608913,1410.29662896979,56.29878467,5,7,6.53717011,90.30311737,3378.48037164,12.51
"163",1281.15179413141,1410.25936118697,55.3310153,5,7,6.56997851,91.21311737,3320.40469857,12.51
"164",1283.9331229663,1410.14567742949,57.10665931,5,7,6.63559531,92.25311737,3426.96078979,12.51
"165",1286.73135318331,1410.07058843913,54.28883439,5,7,6.66840371,92.18311737,3257.8636015,12.51
"166",1289.53477534456,1409.98587842932,55.35995366,5,7,6.66840371,92.50311737,3322.14128419,12.51
"167",1292.2732431154,1409.88115202272,55.72372048,5,7,6.53717011,92.61311737,3343.97086835,12.51
"168",1294.99580366972,1409.83603203495,65.2344999,5,7,6.47155331,91.63311737,3914.71110346,12.51
"169",1297.69991631914,1409.80750028405,60.19543536,5,7,6.43874491,91.01311737,3612.3177082,12.51
"170",1300.43385495893,1409.74977367629,59.06800806,5,7,6.50436171,91.47311737,3544.66099035,12.51
"171",1303.17077619603,1409.69746572809,58.31665375,5,7,6.50436171,91.36311737,3499.57234761,12.51
"172",1305.90162178089,1409.6300073809,62.4780007,5,7,6.50436171,91.66311737,3749.29406122,12.51
"173",1308.63522901017,1409.57172774758,65.54121443,5,7,6.50436171,91.75311737,3933.11698929,12.51
"174",1311.36309199458,1409.49088829127,62.0734253,5,7,6.50436171,91.99311737,3725.01556129,12.55
"175",1314.08543164937,1409.39699952281,60.87778797,5,7,6.47155331,92.37311737,3653.26557117,12.55
"176",1316.83273676237,1409.31627059948,62.45197156,5,7,6.53717011,92.41311737,3747.73205679,12.55
"177",1319.58556518459,1409.29525871518,61.12932391,5,7,6.53717011,91.44311737,3668.36019924,12.55
"178",1322.37595226117,1409.27081882655,57.38992647,5,7,6.63559531,91.32311737,3443.95960324,12.55
"179",1325.08514639721,1409.17482904904,59.96189342,5,7,6.43874491,92.28311737,3598.30289653,12.55
"180",1327.76407265436,1409.07684852911,57.39397519,5,7,6.37312812,92.55311737,3444.2025658,12.55
