"Sample","Easting","Northing","AppliedRate","ControlRate","Yield"
"285",362.144316443986,7.3608561932619,26052.3126952733,26000,247.74570733618
"286",365.19342869557,7.35308612095151,26018.58889175,26000,246.948425001396
"287",368.226214370697,7.35441222549282,26079.2917380867,26000,246.198182297496
"288",370.94781433699,7.31108742817241,26090.0833552167,26000,245.562735514144
"289",374.302982565094,7.30026417285437,26061.7553602567,26000,244.773522604167
"290",377.350030989814,7.30486909210959,26018.5888917533,26000,244.39369027322
"291",380.383688525293,7.24690359862243,26034.77631744,26000,244.190959275425
"292",383.289099212338,7.25026170692391,25997.0056574967,26000,243.880008954956
"293",386.551567965369,7.24598048018276,26106.2707809,26000,243.305144533964
"294",389.635255990819,7.22756761596296,26076.5938338033,26000,242.679969521191
"295",392.677941349235,7.18298629487057,26119.76030231,26000,242.043232628892
"296",395.816182910703,7.18440511903394,26050.96374313,26000,241.841581859711
"297",398.917097836515,7.15759379804862,25972.7245189633,26000,241.761030968504
"298",402.012405282953,7.10381807901399,25976.7713753867,26000,241.905077146527
"299",405.143945426524,7.11984506195299,25980.8182318067,26000,242.377538573507
"300",408.262204477182,7.12973864688255,25976.7713753867,26000,242.927132808428
"301",411.382248191713,7.09594280231518,25955.1881411333,26000,243.594347918887
"302",414.492507296271,7.08077531107794,25957.8860454133,26000,244.671029834957
"303",417.536880885025,7.09445044452787,25903.9279597833,26000,245.963085524744
"304",420.738968903836,7.06870614286078,25890.4384383767,26000,247.580586921888
"305",423.849001361354,7.02719890674205,25860.76149128,26000,249.214411845681
"306",426.998044557588,7.01290622913414,25932.25595474,26000,251.009118392166
"307",430.137337278664,6.96378992469209,26025.3336524533,26000,252.711916540208
"308",433.24792413833,6.93893153151814,26006.4483224833,26000,254.218213568945
"309",436.369174792388,6.8834689704785,25978.1203275267,26000,255.521911844002
"310",439.486125912156,6.8768637048707,25961.9329018367,26000,256.817563356072
"311",442.63492508483,6.86432716954239,25998.3546096367,26000,258.199015823361
"312",445.47566678596,6.84699559215955,26059.0574559733,26000,259.52028894621
"313",448.837859840575,6.82121704106196,26090.0833552133,26000,260.762056818611
"314",451.959556289588,6.80493245708639,26099.5260201967,26000,261.359457332378
"315",455.070582096428,6.77581889725504,26164.2757229567,26000,261.512591716129
"316",458.198160221507,6.79270529961144,26158.8799143933,26000,261.284535443572
"317",461.263596860529,6.79223540726184,26131.9008715767,26000,260.856998953651
"318",464.254130687971,6.79382426074339,26130.5519194367,26000,260.306936138099
"319",467.498992974545,6.77323872818144,26247.9107556867,26000,259.748691414741
"320",470.611857694446,6.75883774581456,26270.84294208,26000,259.198648626713
"321",473.704489030617,6.74485767057111,26270.84294208,26000,258.713894045671
"322",476.79280580744,6.75635849749526,26212.8380000267,26000,258.435715288967
"323",479.881231506876,6.70229317823715,26141.3435365633,26000,258.439180329131
"324",483.06476807177,6.66978422630203,26060.4064081133,26000,258.609896032094
"325",486.208922873444,6.67060092016183,26005.09937034,26000,258.683202065754
"326",489.347637214098,6.67609052536163,25991.6098489333,26000,258.618782221725
"327",492.462290091155,6.64097545505279,25982.1671839467,26000,258.43095804842
"328",495.485448809826,6.63767033197406,26001.05251392,26000,258.255700408334
"329",498.639320251491,6.62316635146319,25933.60490688,26000,257.978927536764
"330",501.496840897397,6.60835132270164,25970.02661468,26000,257.661002620017
"331",504.789025897026,6.60402842481172,25909.3237683433,26000,257.464685109777
"332",507.814044879576,6.58866851810379,25940.3496675833,26000,257.335889105411
"333",510.79030868698,6.57953907551745,25971.3755668233,26000,257.287152208177
"334",513.792529548968,6.54894041226304,26149.4372494067,26000,256.992171673061
"335",516.887225036886,6.55695748730834,26177.7652443633,26000,256.364143230524
"336",519.889744409763,6.56604846047171,26150.7862015467,26000,255.408274220122
"337",522.922338394337,6.51264914810755,26133.24982372,26000,254.343244173792
"338",525.950520745722,6.49359049225837,26080.6406902267,26000,253.319586918322
"339",529.011123545328,6.43434951842541,26094.1302116367,26000,252.377127427464
"340",532.054841051376,6.43939677318877,26081.98964237,26000,251.753427651826
"341",535.117934801478,6.41162964316125,26080.6406902267,26000,251.637724762252
"342",537.929606500748,6.4059108203223,26114.3644937467,26000,252.020492284705
