"Sample","Easting","Northing","AppliedRate","ControlRate","Yield"
"263",714.759658452023,80.3346443868869,25997.0056575,26000,236.11747806488
"264",714.759658458297,80.6312457837929,25997.0056575,26000,236.392304804516
"266",714.734552481578,83.7711710339049,24820.71939072,26000,236.4631049344
"267",714.739960309523,85.37737486214,27109.89117366,26000,236.584408788709
"268",714.782393418129,87.2219455534564,23818.4479501067,26000,236.707552264146
"269",714.753314336959,89.1408506621544,24159.7328417267,26000,236.27578363168
"270",714.78404893334,91.0780954644814,22982.0976228067,26000,235.84397007624
"271",714.850925403552,93.3672616128635,24525.2988718833,26000,235.0323906172
"272",714.975132236937,95.6931265212865,23875.10394002,26000,233.376743738943
"273",715.148279271368,97.943489122054,24619.72552174,26000,232.297688117096
"274",715.180395061653,100.224068533074,25071.6244889067,26000,228.539050038306
"275",715.19557378296,102.514728590664,25245.6393150733,26000,226.819313080406
"276",715.163075235172,104.813344083871,25325.22749138,26000,226.189748670725
"277",715.120149911864,107.085185792207,25515.4297432333,26000,226.21547685129
"278",715.105419055261,109.375154233429,25631.43962734,26000,226.263757666048
"279",715.157011365099,111.608854729752,25662.46552658,26000,226.487692862338
"280",715.144818859655,113.889312461716,25783.8712192533,26000,226.74398753416
"281",715.16556721629,116.174315459224,25885.04262981,26000,226.902582648467
"282",715.147798762883,118.45909727666,26171.02048366,26000,226.738568105645
"283",715.267258595508,120.719782760006,26207.4421914633,26000,226.73209954379
"284",715.385671443245,122.996353983557,26164.2757229567,26000,226.292159108629
"285",715.265777318476,125.263124442797,26171.02048366,26000,226.100738313414
"286",715.102889254784,127.525894933111,26202.0463829,26000,225.792060407742
"287",715.154592765832,129.815139514783,26154.83305797,26000,225.097453696097
"288",715.249832301118,132.08571255807,26115.7134458867,26000,223.828914535122
"289",715.298555418043,134.365757135224,26122.45820659,26000,223.20438513187
"290",715.228148124733,136.619641199379,26038.82317386,26000,222.312619556992
"291",715.218767283303,138.917693770776,26121.10925445,26000,221.488392299754
"292",715.345071130643,141.178310796392,26091.4323073567,26000,220.493941171901
"293",715.476890919042,143.449260055448,26090.08335521,26000,219.227985812644
"294",715.6187510853,145.726117974814,26067.15116882,26000,218.445783579579
"295",715.541343220752,147.999249323986,26135.947728,26000,217.418642426638
"296",715.43507519884,150.272638172286,26142.6924887067,26000,217.133958696115
"297",715.435132760675,152.543467583954,26088.73440307,26000,216.265886090333
"298",715.370022462664,154.852079472476,26103.57287662,26000,215.782947425714
"299",715.292771463607,157.123615745558,26144.0414408467,26000,215.119451678666
"300",715.354461311639,159.412795938304,26121.1092544533,26000,214.38642059175
"301",715.441092559288,161.692547920743,26098.1770680567,26000,213.629842777227
"302",715.519445702346,164.018277103388,26148.0882972667,26000,212.885862411512
"303",715.535227709392,166.335572274943,26063.1043123933,26000,212.317400456386
"304",715.68172588815,168.688689629362,26038.8231738667,26000,211.231574338376
"305",715.567621999086,171.054973769529,25960.5839496967,25333,211.048744822437
"306",715.581969284208,173.436410928251,25782.52226711,25333,210.693555647627
"307",715.47641309872,175.866100353925,25619.2990580767,25333,211.122533583416
"308",715.560285294458,178.275573977229,25419.6541412333,25333,211.144569950084
"309",715.712465702455,180.70227261107,25491.1486046967,25333,211.402318187
"310",715.79981500977,183.121300270334,25499.2423175433,25333,211.529430903697
"311",715.721631804457,185.502082745443,25524.8724082167,25333,212.117067885462
"312",715.634727642316,187.823525987056,25595.01791954,26000,212.233789730252
"313",715.622424061131,190.159810417237,25894.4852947967,26000,212.505903448512
"314",715.589923800696,192.510575070765,25879.6468212467,26000,212.761382036583
"315",715.667006971449,194.868331922257,25988.91194465,26000,213.178356477203
"316",715.82448487505,197.183887972035,26138.6456322833,26000,213.276081296554
"317",715.914482916052,199.52340168657,26086.03649879,26000,213.683929442101
"318",715.858151611916,201.847451677813,26107.6197330433,26000,213.973351984117
"319",715.763742700409,204.202845938503,26040.1721260033,26000,214.659442248571
"320",715.659509654526,206.530087234675,26041.5210781433,26000,214.92903432275
"321",715.707735260408,208.837957072687,26041.5210781433,26000,215.494620172941
"322",715.892747954702,211.162862894768,26045.5679345667,26000,215.639205404033
"323",716.038914309916,213.493288312994,26081.98964237,26000,215.938774391186
"324",716.071802644584,215.833143766124,26110.3176373233,26000,216.0185015
"325",716.115285860676,218.159949643793,26064.4532645367,26000,216.277619756779
"326",715.934307494781,220.490512218714,26040.1721260033,26000,216.182559963166
"327",715.813079000972,222.835026562917,26065.80221668,26000,216.070475415966
"328",715.895848016026,225.15206129493,25960.5839497,26000,215.554212522166
"329",715.997929831424,227.469067940573,26072.54697738,26000,215.171275994958
"330",715.984854088533,229.795966297467,26083.3385945067,26000,215.379826866302
"331",715.843927218538,232.113892933425,26041.52107814,26000,215.420503095847
"332",715.919522976847,234.421873357544,26099.5260201967,26000,215.451272374237
"333",715.916158600333,236.711481940717,26053.66164741,26000,215.370021730833
"334",715.905453394411,239.010419233969,26026.6826045967,26000,215.652199054201
"335",715.97762755784,241.317943256725,26076.5938338033,26000,215.396850204491
"336",716.144597825595,243.593272766136,26032.07841316,26000,215.073603452185
"337",716.213185696281,245.886014082491,26040.1721260067,26000,214.59415299661
"338",716.191281622142,248.157417509704,26160.2288665333,26000,214.322557594786
"339",716.246515529694,250.428372669231,26037.4742217233,26000,213.589267816333
"340",716.230791801222,252.718355150102,26057.7085038333,26000,212.390405017542
"341",716.28955734428,255.046816921388,26110.31763732,26000,211.797559370684
"342",716.312844061484,257.352721357011,26010.4951789067,26000,211.230048607712
"343",716.356989451979,259.651769239513,26034.77631744,26000,210.412455791271
"344",716.283771603485,261.970268690334,26026.6826045933,26000,210.140678024033
"345",716.183017640604,264.279044475082,26015.89098747,26000,209.597262518376
"346",716.064271813442,266.596444484714,26013.19308319,26000,209.176025845042
"347",715.92179631176,268.931647645808,25961.9329018367,26000,208.823862928333
"348",715.886259337506,271.248942815791,25945.7454761467,26000,207.867160511416
"349",715.950984919134,273.604435238517,26009.1462267667,26000,207.460156496638
"350",716.26688629656,275.939177003788,26055.0105995533,26000,206.795091302396
"351",716.447156732807,278.310673295591,26021.28679603,26000,205.643943132
"352",716.377580828634,280.740757687473,26023.9847003133,26000,204.559902782892
"353",716.284716160551,283.216562996047,25948.44338043,26000,203.854619134166
"354",716.256299269469,285.710209454365,25912.0216726267,26000,202.093668225447
"355",716.278204811589,288.175844498192,25918.76643333,26000,201.409892445158
"356",716.445948677665,290.609345265505,25924.16224189,26000,199.134750544687
"357",716.567394697872,293.058786187173,25925.5111940333,26000,197.889600533256
"358",716.52590433488,295.524947928833,25944.3965240033,26000,198.424144768015
"359",716.552833045023,297.963117566707,25913.37062477,26000,197.964721690526
"360",716.664073162985,300.501689665166,25816.24607063,26000,198.037362194296
"361",716.626555871508,303.026353324188,25847.2719698667,26000,198.682990677867
"362",716.63135941467,305.564602512284,25800.0586449433,26000,199.720114572014
"363",716.497995376572,308.14243178825,25814.89711849,26000,199.606111637872
"364",716.425710160927,310.728692117606,25848.62092201,26000,199.294174066857
"365",716.433656363555,313.330202645317,25828.3866398967,26000,198.771289629507
"366",716.300782951414,315.891617793019,25858.0635869967,26000,198.258264506214
"367",716.298630030239,318.45925861485,25934.95385902,26000,198.15855705176
"368",715.770885160897,321.038974929064,25885.04262981,26000,198.194307948239
"369",712.807985020943,323.427939819751,26448.9046246667,26000,198.097755923478
"370",709.181497877095,325.496378111193,25975.4224232467,26000,199.202579000057
"371",706.889033638046,327.638635119267,26193.9526700533,25333,199.718647065847
"372",705.43338577763,330.038296207177,25655.7207658767,25333,199.808965505615
"373",706.054542902166,332.830016049735,25771.7306499833,25333,199.198889950376
"374",709.767596884382,335.720473916974,25713.72570793,25333,198.730476899091
"375",714.656904721157,337.973280992221,25843.2251134467,25333,197.516633390822
"376",720.36457343775,339.306016398191,25870.20415626,25333,193.65761028723
"377",724.635668892223,340.562799918915,25728.56418148,25333,192.851055856576
"378",725.625691741859,343.059144586923,24772.1571136533,24667,192.807833214717
"379",725.056988331511,346.077728079136,24952.9167005167,24667,194.210540878037
"380",723.190330673022,349.205128957839,25147.16580879,25333,197.599551367672
"381",720.276923921828,352.075775012104,24882.7711891967,25333,199.16436124304
"382",716.504131888232,354.568277267685,24904.35442345,25333,200.830440618222
"383",715.247383714867,357.041524290018,24936.7292748267,25333,202.92036175772
"384",714.843002748234,359.59298050871,25032.5048768267,25333,204.3988464725
"385",715.045975012773,362.205702952466,25021.7132597,25333,204.727430171726
"386",715.953960840303,364.864864785895,25144.4679045133,25333,206.079796264885
"387",716.506009189499,367.426616243978,25176.8427558933,25333,204.233743981875
"388",716.840125431171,370.007278965867,25174.14485161,25333,204.560357068125
"389",717.076897669201,372.61111576375,25213.26446369,25333,203.85897197992
"390",717.247396932917,375.205190926354,25174.1448516067,25333,201.408513761209
"391",717.216281172482,377.768685588374,25259.1288364767,25333,199.921596351048
"392",717.272066735463,380.359237766307,25294.20159214,25333,198.322712173226
"393",717.354449569289,382.9911434464,25349.5086299133,25333,197.918227265242
"394",717.283056673445,385.597656363941,25322.5295870967,24667,197.13553493508
"395",717.041097361548,388.176049767898,25020.3643075567,24667,198.89242980872
"396",716.919922210694,390.742441453836,25197.0770380033,24667,199.807940832734
"397",716.824349021591,393.319217392285,25023.06221184,24667,199.101975740781
