"","Group.1","X","Y","VRYIELDVOL","SWATHWIDTH","DISTANCE","Heading","WetMass","Moisture","Swaths"
"108","2013-10-01T01:55:45.005Z",-97.598397895633,44.0886379353891,12.90363366,35,5.84660327,77.76405487,774.34483342,12.5,1
"109","2013-10-01T01:55:46.000Z",-97.5983742806357,44.0886397643976,9.5250948,35,6.24030406,81.51405487,571.59929852,12.5,1
"110","2013-10-01T01:55:46.998Z",-97.5983504356383,44.0886395534116,6.04038534,35,6.27311246,87.53405487,450.51394405,30,1
"111","2013-10-01T01:55:48.002Z",-97.5983269536388,44.088637100427,4.77518015,35,6.24030406,94.14405487,356.15033216,30,1
"112","2013-10-01T01:55:49.000Z",-97.5983043876362,44.088632259445,4.20777411,35,6.20749566,101.85405487,313.83112249,30,1
"113","2013-10-01T01:55:50.002Z",-97.5982821176325,44.0886260134574,3.87053818,35,6.27311246,107.29405487,288.67883793,30,1
"114","2013-10-01T01:55:51.000Z",-97.5982593706306,44.0886196934619,3.73378287,35,6.40434606,109.32405487,278.47912908,30,1
"115","2013-10-01T01:55:52.000Z",-97.5982365276302,44.0886136834629,4.65286789,35,6.40434606,109.74405487,347.02783777,30,1
"116","2013-10-01T01:55:53.000Z",-97.5982138336299,44.0886075784635,7.50601782,35,6.37153766,110.03405487,559.82615437,30,1
"117","2013-10-01T01:55:53.999Z",-97.5981914326285,44.0886007944666,7.50601782,35,6.37153766,111.42405487,559.82615437,30,1
"118","2013-10-01T01:55:54.999Z",-97.5981696856258,44.0885933724717,7.95113007,35,6.33872926,113.77405487,593.02424725,30,1
"119","2013-10-01T01:55:56.002Z",-97.5981484526234,44.088585502476,6.80276407,35,6.27311246,115.75405487,507.37492728,30,1
"120","2013-10-01T01:55:57.003Z",-97.5981274396216,44.0885773934788,10.49736869,35,6.27311246,117.07405487,782.93199985,30,1
"121","2013-10-01T01:55:58.003Z",-97.5981068256188,44.0885687004829,11.43568098,35,6.27311246,119.03405487,852.91474844,30,1
"122","2013-10-01T01:55:59.001Z",-97.5980872016156,44.0885594624874,10.06890473,35,6.17468726,121.18405487,750.97559656,30,1
"123","2013-10-01T01:55:59.999Z",-97.5980677586134,44.0885500994902,9.64350972,35,6.14187886,122.54405487,719.24808721,30,1
"124","2013-10-01T01:56:01.007Z",-97.5980484986119,44.0885407764919,11.26100018,35,6.10907047,123.43405487,839.88641789,30,1
"125","2013-10-01T01:56:02.000Z",-97.5980301216084,44.088530810496,21.25948936,35,6.04345367,125.46405487,1275.77829509,4,1
"126","2013-10-01T01:56:03.002Z",-97.5980123806067,44.0885209824978,21.23051272,35,5.87941167,126.43405487,1274.03941197,4,1
"127","2013-10-01T01:56:04.001Z",-97.5979942816066,44.0885113154979,20.95802747,35,5.91222007,126.48405487,1257.6876188,4,1
"128","2013-10-01T01:56:05.006Z",-97.5979759266072,44.0885018264972,20.45782238,35,5.94502847,126.12405487,1227.6703978,4,1
"129","2013-10-01T01:56:06.000Z",-97.5979569236077,44.0884920424966,19.13214143,35,6.14187886,125.82405487,1148.11651188,4,1
"130","2013-10-01T01:56:07.001Z",-97.5979385346058,44.0884818414987,21.62989514,35,6.10907047,126.89405487,1298.0062822,4,1
"131","2013-10-01T01:56:08.005Z",-97.5979206066039,44.0884715735006,27.53716194,35,6.01064527,127.90405487,1652.5003451,4,1
"132","2013-10-01T01:56:08.997Z",-97.5979026476034,44.0884612605011,26.32847793,35,6.04345367,128.15405487,1579.96742595,4,1
