"","Group.1","X","Y","VRYIELDVOL","SWATHWIDTH","DISTANCE","Heading","WetMass","Moisture","Swaths"
"82","2016-10-30T04:50:29.995Z",-97.6001637819082,44.0883170858945,121.12424549,30,5.20095875,90.74811737,6782.64459215,14.2,1
"83","2016-10-30T04:50:30.995Z",-97.6001437129081,44.0883165998958,174.75534072,30,5.26657555,91.30811737,9785.84726671,14.2,1
"84","2016-10-30T04:50:31.990Z",-97.600123606908,44.0883161718963,153.39355411,30,5.29938395,91.54811737,8589.64244556,14.2,1
"85","2016-10-30T04:50:32.998Z",-97.600103566908,44.0883156638966,64.58349548,30,5.26657555,91.66811737,3616.50877248,14.2,1
"86","2016-10-30T04:50:33.996Z",-97.600089692908,44.0883152988968,93.12645438,30,3.658964,91.74811737,5214.84067575,14.2,1
"87","2016-10-30T04:51:24.996Z",-97.6002490339081,44.0883987388951,26.96870104,30,3.92143119,91.03811737,1510.1775333,14.21,1
"88","2016-10-30T04:51:26.007Z",-97.6002337719083,44.0883989288936,140.92758706,30,4.01985639,90.38811737,7891.5805204,14.21,1
"89","2016-10-30T04:51:27.001Z",-97.6002172509084,44.0883992108924,112.54419112,30,4.34794038,89.84811737,6302.18373015,14.21,1
"90","2016-10-30T04:51:27.997Z",-97.6001992549084,44.0883994308917,103.19959183,30,4.74164117,89.55811737,5778.91032979,14.21,1
"91","2016-10-30T04:51:28.990Z",-97.6001810559084,44.0883993718921,98.29982547,30,4.77444957,89.74811737,5504.53608123,14.21,1
"92","2016-10-30T04:51:30.013Z",-97.6001618039083,44.0883992128932,92.57455672,30,5.06972516,90.20811737,5183.93583332,14.21,1
"93","2016-10-30T04:51:30.995Z",-97.6001424129082,44.0883989668941,109.45650934,30,5.10253356,90.58811737,6129.28153376,14.21,1
"94","2016-10-30T04:51:32.000Z",-97.6001220469082,44.0883986568949,104.10166524,30,5.36500075,90.91811737,5829.42410848,14.21,1
"95","2016-10-30T04:51:32.992Z",-97.6001018799081,44.0883982928955,159.54224088,30,5.29938395,91.16811737,8933.95300773,14.21,1
"96","2016-10-30T04:51:34.004Z",-97.6000822689081,44.0883980668951,139.59090241,30,5.16815035,91.00811737,7816.72963595,14.21,1
"97","2016-10-30T04:51:34.998Z",-97.6000630429081,44.0883978168949,143.22785274,30,5.03691676,90.92811737,8020.38945144,14.21,1
"98","2016-10-30T04:51:35.995Z",-97.6000486829081,44.0883976388951,122.44770897,30,3.7901976,90.98811737,6856.75512525,14.21,1
"99","2016-10-30T04:51:36.998Z",-97.6000461919081,44.0883976208949,503.64190442,30,0.96867529,90.94811737,28202.64452934,14.21,1
"100","2016-10-30T04:52:06.994Z",-97.6001881729082,44.0884548818943,93.74654127,30,5.72589314,90.66811737,5249.56393839,14.21,1
"101","2016-10-30T04:52:07.996Z",-97.6001664599082,44.0884546818951,64.76568547,30,5.69308474,91.00811737,3626.71094093,14.21,1
"102","2016-10-30T04:52:08.996Z",-97.600144732908,44.0884540808969,41.43217745,30,5.72589314,91.80811737,2320.09481835,14.21,1
"103","2016-10-30T04:52:09.991Z",-97.6001229579081,44.0884538328962,61.79883818,30,5.72589314,91.49811737,3460.57516279,14.21,1
"104","2016-10-30T04:52:10.999Z",-97.6001015559079,44.088453156898,50.48661567,30,5.62746794,92.23811737,2827.11994913,14.21,1
"105","2016-10-30T04:52:11.992Z",-97.6000803969078,44.0884525288985,75.3385944,30,5.56185114,92.45811737,4218.76650579,14.21,1
"106","2016-10-30T04:52:12.988Z",-97.6000608849079,44.0884520758978,56.44726034,30,5.13534195,92.17811737,3160.90064003,14.21,1
"107","2016-10-30T04:52:13.994Z",-97.6000445619079,44.0884517508975,91.97560245,30,4.28232358,92.03811737,5150.39594303,14.21,1
