"","Timestamp","LonM","LatM","Moisture","DISTANCE","VRYIELDVOL"
"283","2018-10-01T17:16:04.016Z",519.143890092704,745.712667492884,18.51,4.42810285,205.45126026
"284","2018-10-01T17:16:05.018Z",519.160791465418,744.37057656612,18.51,4.42810285,186.51510174
"285","2018-10-01T17:16:06.011Z",519.177692841271,743.032245617538,18.51,4.42810285,184.03967631
"286","2018-10-01T17:16:07.021Z",519.203762935184,741.697674650283,18.51,4.39529446,195.26396948
"287","2018-10-01T17:16:08.016Z",519.21503051333,740.353593146834,19.35,4.42810285,202.93963405
"288","2018-10-01T17:16:09.018Z",519.250932128264,739.012829272765,19.35,4.42810285,229.65955161
"289","2018-10-01T17:16:10.016Z",519.28484535001,737.656361965119,19.35,4.46091125,244.13888351
"290","2018-10-01T17:16:11.018Z",519.315444564793,736.317367489404,19.35,4.42810285,228.60264608
"291","2018-10-01T17:16:12.017Z",519.321520228526,735.256832553956,19.35,3.50946768,261.09852461
"292","2018-10-01T17:16:13.014Z",519.324060954638,734.356870795779,19.35,2.9517249,261.59361951
"293","2018-10-01T17:16:14.019Z",519.325165617346,733.680517125153,19.35,2.22994012,290.64715596
"294","2018-10-01T17:16:15.014Z",519.330026140483,733.257187852195,19.35,1.40973015,353.18348924
"295","2018-10-01T17:16:16.015Z",519.329142408433,732.811409298913,19.35,1.47534695,252.4941054
"296","2018-10-01T17:16:17.018Z",519.344055386388,732.355899040536,19.35,1.50815535,212.06567007
"297","2018-10-01T17:16:18.010Z",519.358968370623,731.829944489356,19.35,1.73781414,192.81848306
"298","2018-10-01T17:16:19.012Z",519.411329496956,731.222265706894,19.35,2.00028133,147.48778828
"299","2018-10-01T17:16:20.017Z",519.437951928502,730.663466644735,19.35,1.83623934,275.96028127
"300","2018-10-01T17:16:21.011Z",519.453196304014,730.041079719003,19.35,2.06589813,237.61148611
"301","2018-10-01T17:16:22.013Z",519.476283805789,729.352340244966,19.35,2.26274852,267.38570976
"302","2018-10-01T17:16:23.018Z",519.477167523711,728.563961355771,19.35,2.59083251,138.8451691
"303","2018-10-01T17:16:24.016Z",519.466231333702,727.955840226863,19.35,2.00028133,87.88213477
"304","2018-10-01T17:17:06.015Z",503.905699447467,758.669440661202,19.3,4.32967766,132.121179
