"","Timestamp","LonM","LatM","Moisture","DISTANCE","VRYIELDVOL"
"231","2018-10-27T21:13:02.998Z",43.9705951496322,345.389696386839,18.56,5.15880935,131.37164881
"232","2018-10-27T21:13:04.006Z",44.8731853459368,346.796019550108,18.56,5.09319255,115.16989366
"233","2018-10-27T21:13:04.997Z",45.6947610611832,348.261391044722,18.56,5.22442615,120.54029889
"234","2018-10-27T21:13:05.994Z",46.344874622696,349.73870489565,18.56,5.09319255,119.60971544
"235","2018-10-27T21:13:07.000Z",46.8583733516181,351.215687019499,18.56,5.02757576,124.98720086
"236","2018-10-27T21:13:07.996Z",47.2959626089161,352.673096953451,18.56,4.92915056,123.31230445
"237","2018-10-27T21:13:08.998Z",47.572188783739,354.111487573872,18.56,4.79791696,100.54835207
"238","2018-10-27T21:13:09.997Z",47.7371032858077,355.589354322382,18.56,4.89634216,125.53815757
"239","2018-10-27T21:13:10.998Z",47.7950342578778,357.06534126264,18.56,4.86353376,131.87997377
"240","2018-10-27T21:13:12.003Z",47.7899293083737,358.542323399847,18.56,4.86353376,125.8214723
"241","2018-10-27T21:13:13.002Z",47.6876069784455,360.059334554083,18.56,4.99476736,104.68020956
"242","2018-10-27T21:13:14.001Z",47.3666565256578,361.596360218797,18.56,5.12600095,97.8560007
"243","2018-10-27T21:13:14.998Z",47.005420770142,363.058524999202,18.55,4.89634216,103.85807417
"244","2018-10-27T21:13:16.006Z",46.549409167653,364.457881819971,18.55,4.73230017,107.45824429
"245","2018-10-27T21:13:16.995Z",46.0083878314922,365.844301094548,18.55,4.76510856,98.37662452
"246","2018-10-27T21:13:17.998Z",45.5448296135715,367.237133847828,18.55,4.73230017,99.05865639
"247","2018-10-27T21:13:18.996Z",45.0237844095799,368.732361264263,18.55,5.09319255,85.31142513
"248","2018-10-27T21:13:19.993Z",44.2903259215298,370.175617320711,18.55,5.06038415,85.86453161
"249","2018-10-27T21:13:20.999Z",43.4659758378892,371.610580067419,18.55,5.12600095,75.13903153
"250","2018-10-27T21:13:22.000Z",42.5419668372196,372.992244521471,18.55,5.06038415,76.11334148
"251","2018-10-27T21:13:22.998Z",41.6443707468983,374.37202915077,18.55,5.02757576,89.96921419
"252","2018-10-27T21:13:23.998Z",40.703603927448,375.790184137351,18.55,5.19161775,75.11347413
"253","2018-10-27T21:13:25.000Z",39.6033606616381,377.14177154229,18.55,5.15880935,79.70955544
"254","2018-10-27T21:13:25.996Z",38.3893641833147,378.345295831287,18.55,4.89634216,102.17842685
