"","Timestamp","LonM","LatM","AppliedRate","ControlRate"
"9587","2018-05-19T02:12:36.800Z",615.593865505029,288.576813761,26091.4323073533,26000.0072593433
"9588","2018-05-19T02:12:37.800Z",615.657344275848,286.300654634591,26048.2658388467,26000.0072593433
"9589","2018-05-19T02:12:38.800Z",615.686238888446,284.015930409812,25997.0056574967,26000.0072593433
"9590","2018-05-19T02:12:39.800Z",615.654333013325,281.674541038363,25997.0056574967,26000.0072593433
"9591","2018-05-19T02:12:40.849Z",615.659580094096,279.424286052643,26022.6357481733,26000.0072593433
"9592","2018-05-19T02:12:41.849Z",615.619140911345,277.174461958509,26022.6357481733,26000.0072593433
"9593","2018-05-19T02:12:42.849Z",615.503381830152,274.811842718431,25773.0796021233,26000.0072593433
"9594","2018-05-19T02:12:43.849Z",615.489208367595,272.577372891444,25773.0796021233,26000.0072593433
"9595","2018-05-19T02:12:44.849Z",615.393208118041,270.307601619235,25756.8921764367,26000.0072593433
"9596","2018-05-19T02:12:45.849Z",615.348746774204,268.04510651491,25781.17331497,26000.0072593433
"9597","2018-05-19T02:12:46.801Z",615.400838227745,265.748933964686,25781.17331497,26000.0072593433
"9598","2018-05-19T02:12:47.850Z",615.305350721116,263.539998502927,25818.9439749133,26000.0072593433
"9599","2018-05-19T02:12:48.849Z",615.363937700465,261.235103660079,25818.9439749133,26000.0072593433
"9600","2018-05-19T02:12:49.849Z",615.434655780949,258.954185617464,25793.3138842367,26000.0072593433
"9601","2018-05-19T02:12:50.850Z",615.414906033232,256.690076123199,25744.7516071667,26000.0072593433
"9602","2018-05-19T02:12:51.849Z",615.416099968457,254.455135140135,25744.7516071667,26000.0072593433
"9603","2018-05-19T02:12:52.849Z",615.421339673246,252.193480430657,26026.6826045967,26000.0072593433
"9604","2018-05-19T02:12:53.851Z",615.414642096016,249.978688502106,26026.6826045967,26000.0072593433
"9605","2018-05-19T02:12:54.849Z",615.375107762671,247.67089456558,26073.8959295233,26000.0072593433
"9606","2018-05-19T02:12:55.849Z",615.291983318732,245.364149372076,26049.61479099,26000.0072593433
"9607","2018-05-19T02:12:56.850Z",615.287127194835,243.045417946834,26011.8441310433,26000.0072593433
"9608","2018-05-19T02:12:57.849Z",615.238882677706,240.737556189851,26014.5420353267,26000.0072593433
"9609","2018-05-19T02:12:58.849Z",615.203508654166,238.458531106385,25980.81823181,26000.0072593433
