"","Timestamp","LonM","LatM","AppliedRate","ControlRate"
"13098","2018-05-07T16:01:30.450Z",1200.43376495434,116.565752575212,25600.4137281033,26000
"13099","2018-05-07T16:01:31.450Z",1200.37235509946,114.413878275359,25738.0068464633,26000
"13100","2018-05-07T16:01:32.450Z",1200.34835472196,112.258942273923,25538.3619296233,27500.16967578
"13101","2018-05-07T16:01:33.450Z",1200.2982282846,110.107793586809,26005.09937034,27500.16967578
"13102","2018-05-07T16:01:34.050Z",1201.28600475301,108.817818436788,26014.6646673382,27500.16967578
"13103","2018-05-07T16:01:34.450Z",1202.2608990919,107.970536263659,26287.569948624,27500.16967578
"13104","2018-05-07T16:01:35.050Z",1203.30625028822,106.667697300215,26325.70032914,27500.16967578
"13105","2018-05-07T16:01:35.450Z",1203.32435053804,105.794811910347,26525.3452459789,27500.16967578
"13106","2018-05-07T16:01:36.450Z",1202.26104533645,103.679402543235,25454.726896896,27500.16967578
"13107","2018-05-07T16:01:37.450Z",1201.0890449522,101.535149490264,24109.3310844645,27500.16967578
"13108","2018-05-07T16:01:38.251Z",1200.01135964476,99.7575893347894,23576.9855169,27500.16967578
"13109","2018-05-07T16:01:38.450Z",1200.04582442648,99.3150044402675,24080.14466542,27500.16967578
"13110","2018-05-07T16:01:39.450Z",1200.09703122924,97.0917735926855,24425.4764134667,27500.16967578
"13111","2018-05-07T16:01:40.451Z",1200.14824668888,94.9059012138219,27939.49674025,27500.16967578
"13112","2018-05-07T16:01:41.450Z",1200.15157486776,92.7404492545247,27122.03174292,27500.16967578
"13113","2018-05-07T16:01:42.450Z",1200.21811078149,90.3938978458008,27555.04538012,27500.16967578
"13114","2018-05-07T16:01:43.450Z",1200.28061862137,88.1978680074256,27631.9356521433,27500.16967578
"13115","2018-05-07T16:01:44.450Z",1200.24496313263,86.1965668209568,27631.9356521433,27500.16967578
"13116","2018-05-07T16:01:45.450Z",1200.23067780621,84.2222436252501,27421.49911818,27500.16967578
"13117","2018-05-07T16:01:46.450Z",1200.25288902997,82.0737017432201,27421.49911818,27000.1131171867
"13118","2018-05-07T16:01:47.450Z",1200.20698835721,79.8696871405297,26282.98351135,26000
"13119","2018-05-07T16:01:48.450Z",1200.08585497344,77.6849608083112,26386.85282619,26000
"13120","2018-05-07T16:01:49.450Z",1200.05727612881,75.5752854992377,26172.3694358,26000
"13121","2018-05-07T16:01:50.450Z",1200.03544439642,73.4375729291635,26121.10925445,25833.2695153967
"13122","2018-05-07T16:01:51.450Z",1200.02958884115,71.289789410416,25675.9550479867,25833.2695153967
"13123","2018-05-07T16:01:52.450Z",1200.04937503228,69.1792526370599,25675.9550479867,25833.2695153967
"13124","2018-05-07T16:01:53.450Z",1200.07260511839,67.0857342582667,25746.1005593133,25833.2695153967
"13125","2018-05-07T16:01:54.451Z",1200.06576060017,64.931737431269,25748.79846359,25833.2695153967
"13126","2018-05-07T16:01:55.450Z",1200.0258798056,62.8110282126492,25709.6788515067,25833.2695153967
"13127","2018-05-07T16:01:56.451Z",1200.06582791441,60.7840717769111,25709.6788515067,25833.2695153967
"13128","2018-05-07T16:01:57.451Z",1200.07063221697,58.6255891846738,25759.5900807133,25833.2695153967
